Optimizer,ModelType,Round_Fold,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
HybridAdamSDG,MLCNN,1,,13,4.139050961,0.947034359,0.916010499,0.1462620944,0.223797664,0.001000000047
HybridAdamSDG,MLCNN,1,,14,4.141669989,0.9468154907,0.9562554955,0.1502057761,0.1318303645,0.001000000047
HybridAdamSDG,MLCNN,1,,15,4.079857349,0.950973928,0.9518809915,0.142662257,0.1305079162,0.001000000047
HybridAdamSDG,MLCNN,1,,16,4.070504427,0.9601663351,0.952755928,0.1147560626,0.1461641937,0.001000000047
HybridAdamSDG,MLCNN,1,,17,4.071223259,0.9647625089,0.9641295075,0.1049528047,0.1219049767,0.001000000047
HybridAdamSDG,MLCNN,1,,18,4.09996748,0.9549135566,0.9571303725,0.1249544322,0.1410787106,0.001000000047
HybridAdamSDG,MLCNN,1,,19,4.131386757,0.9704530239,0.9571303725,0.09543178976,0.1347569227,0.001000000047
HybridAdamSDG,MLCNN,1,,20,4.155079365,0.9726417065,0.8801400065,0.09050518274,0.352124393,0.001000000047
HybridAdamSDG,MLCNN,1,,21,4.234269619,0.9708907604,0.930883646,0.08570577949,0.2029796243,0.001000000047
HybridAdamSDG,MLCNN,1,,22,4.228659153,0.9704530239,0.9370078444,0.08851287514,0.1996577084,0.001000000047
HybridAdamSDG,MLCNN,1,,23,4.382265091,0.9737360477,0.962379694,0.08309490979,0.1282901168,0.001000000047
HybridAdamSDG,MLCNN,1,,24,4.143491745,0.9636682272,0.9641295075,0.09978670627,0.1142127141,0.001000000047
HybridAdamSDG,MLCNN,1,,25,4.270373344,0.979645431,0.9676290751,0.05692600459,0.1120434627,0.001000000047
HybridAdamSDG,MLCNN,1,,26,4.231196642,0.9831473231,0.962379694,0.05279131979,0.1269975901,0.001000000047
HybridAdamSDG,MLCNN,1,,27,4.0755651,0.9842416048,0.953630805,0.05245138705,0.1498467177,0.001000000047
HybridAdamSDG,MLCNN,1,,28,4.232393503,0.977894485,0.968503952,0.06112647429,0.1078638136,0.001000000047
HybridAdamSDG,MLCNN,1,,29,4.196229219,0.979645431,0.953630805,0.06327529252,0.1455138475,0.001000000047
HybridAdamSDG,MLCNN,1,,30,4.114197731,0.9816152453,0.9658792615,0.05638789386,0.1337490678,0.001000000047
HybridAdamSDG,MLCNN,2,,1,17.55569601,0.7406434417,0.4663167,0.6974599957,1.322371244,0.001000000047
HybridAdamSDG,MLCNN,2,,2,4.111109734,0.8257824183,0.6666666865,0.4829685986,0.9170090556,0.001000000047
HybridAdamSDG,MLCNN,2,,3,4.064483404,0.8496388793,0.8757655025,0.419609189,0.3425098062,0.001000000047
HybridAdamSDG,MLCNN,2,,4,4.057313442,0.8717443347,0.8503937125,0.3628637493,0.3636260331,0.001000000047
HybridAdamSDG,MLCNN,2,,5,4.097764015,0.8920989037,0.840769887,0.312502563,0.4738662839,0.001000000047
HybridAdamSDG,MLCNN,2,,6,4.159080744,0.9039177299,0.8355205655,0.2823903263,0.4705992639,0.001000000047
HybridAdamSDG,MLCNN,2,,7,4.069741249,0.9240534306,0.9291338325,0.2390254289,0.2170086056,0.001000000047
HybridAdamSDG,MLCNN,2,,8,4.136628151,0.9312759638,0.9291338325,0.2065039575,0.1922931224,0.001000000047
HybridAdamSDG,MLCNN,2,,9,4.062490463,0.9354344606,0.9212598205,0.1900948733,0.209833011,0.001000000047
HybridAdamSDG,MLCNN,2,,10,4.096633673,0.9544758201,0.9518809915,0.1397354901,0.1607158184,0.001000000047
HybridAdamSDG,MLCNN,2,,11,4.083663464,0.9623550177,0.9352580905,0.1251457781,0.2047491372,0.001000000047
HybridAdamSDG,MLCNN,2,,12,4.095607042,0.9584153891,0.9335083365,0.1297836155,0.2147537172,0.001000000047
HybridAdamSDG,MLCNN,2,,13,4.146306992,0.9652002454,0.9343832135,0.1143883243,0.2075700909,0.001000000047
HybridAdamSDG,MLCNN,2,,14,4.136323214,0.9667323232,0.9501312375,0.1062711552,0.1610945612,0.001000000047
HybridAdamSDG,MLCNN,2,,15,4.126946449,0.9649813771,0.952755928,0.1042778194,0.1683704406,0.001000000047
HybridAdamSDG,MLCNN,2,,16,4.160866022,0.9643247724,0.9431321025,0.1026118249,0.1889077723,0.001000000047
HybridAdamSDG,MLCNN,2,,17,4.204640388,0.9652002454,0.937882781,0.09617605805,0.2319704443,0.001000000047
HybridAdamSDG,MLCNN,2,,18,4.258008957,0.9754869938,0.9571303725,0.07963374257,0.1508781165,0.001000000047
HybridAdamSDG,MLCNN,2,,19,4.159668446,0.9798642993,0.953630805,0.06523560733,0.1776688099,0.001000000047
HybridAdamSDG,MLCNN,2,,20,4.152949333,0.9800831676,0.954505682,0.06483095884,0.1473750919,0.001000000047
HybridAdamSDG,MLCNN,2,,21,4.104197979,0.9792076945,0.9431321025,0.07093880326,0.2074119002,0.001000000047
HybridAdamSDG,MLCNN,2,,22,4.062620878,0.9759247303,0.9501312375,0.07080379128,0.1859680116,0.001000000047
HybridAdamSDG,MLCNN,2,,23,4.081237555,0.9783322215,0.961504817,0.06993760914,0.1432998329,0.001000000047
HybridAdamSDG,MLCNN,2,,24,4.100485325,0.9842416048,0.9641295075,0.05017179251,0.153693825,0.001000000047
HybridAdamSDG,MLCNN,2,,25,4.087314129,0.9800831676,0.963254571,0.05575663224,0.1495716423,0.001000000047
HybridAdamSDG,MLCNN,2,,26,4.08912158,0.9818341136,0.961504817,0.05260452256,0.1277345717,0.001000000047
HybridAdamSDG,MLCNN,2,,27,4.103654146,0.9868680239,0.944881916,0.046818275,0.2131817043,0.001000000047
HybridAdamSDG,MLCNN,2,,28,4.111157179,0.9864302874,0.9588801265,0.04319302738,0.1647975147,0.001000000047
HybridAdamSDG,MLCNN,2,,29,4.071779251,0.9886189699,0.955380559,0.03679503128,0.1822683364,0.001000000047
HybridAdamSDG,MLCNN,2,,30,4.158948421,0.9868680239,0.9492563605,0.04066649452,0.1903761327,0.001000000047
HybridAdamSDG,MLCNN,3,,1,20.23104358,0.7091903687,0.3546409905,0.7607006431,2.207113028,0.001000000047
HybridAdamSDG,MLCNN,3,,2,4.13684392,0.7993435264,0.7758318782,0.5242910385,0.7607638836,0.001000000047
HybridAdamSDG,MLCNN,3,,3,4.12706852,0.8221006393,0.8029772043,0.4951442778,0.5020759702,0.001000000047
HybridAdamSDG,MLCNN,3,,4,4.117078543,0.8466083407,0.8231173158,0.4148699045,0.4484694302,0.001000000047
HybridAdamSDG,MLCNN,3,,5,4.164300442,0.8531728387,0.8879159093,0.4066969454,0.3082053959,0.001000000047
HybridAdamSDG,MLCNN,3,,6,4.108224154,0.8761488199,0.790718019,0.3417454958,0.5821039081,0.001000000047
HybridAdamSDG,MLCNN,3,,7,4.121401548,0.8835886121,0.8957968354,0.3164660335,0.2720470428,0.001000000047
HybridAdamSDG,MLCNN,3,,8,4.147714138,0.9021881819,0.8056042194,0.2718500197,0.5653182864,0.001000000047
HybridAdamSDG,MLCNN,3,,9,4.107763052,0.9166302085,0.9203152657,0.2341745347,0.230424121,0.001000000047
HybridAdamSDG,MLCNN,3,,10,4.174167395,0.9247264862,0.9133099914,0.2078368664,0.2731988728,0.001000000047
HybridAdamSDG,MLCNN,3,,11,4.188284159,0.9323851466,0.9395796657,0.1916235834,0.1781414747,0.001000000047
HybridAdamSDG,MLCNN,3,,12,4.165994406,0.9424507618,0.9141856432,0.169048205,0.2492320687,0.001000000047
HybridAdamSDG,MLCNN,3,,13,4.128821373,0.9393873215,0.9439579844,0.1715990305,0.1700264066,0.001000000047
HybridAdamSDG,MLCNN,3,,14,4.114938021,0.9549233913,0.9535902143,0.1275256425,0.1346004009,0.001000000047
HybridAdamSDG,MLCNN,3,,15,4.165459633,0.9520787597,0.9553415179,0.1387464404,0.1481195837,0.001000000047
HybridAdamSDG,MLCNN,3,,16,4.189096451,0.9525164366,0.8686515093,0.131377697,0.3833461106,0.001000000047
HybridAdamSDG,MLCNN,3,,17,4.14627099,0.9608315229,0.9483362436,0.1170151308,0.1504553258,0.001000000047
HybridAdamSDG,MLCNN,3,,18,4.127162695,0.9673960805,0.9334501028,0.09698616713,0.2155618668,0.001000000047
HybridAdamSDG,MLCNN,3,,19,4.152576685,0.9724288583,0.94658494,0.08833745122,0.1910942495,0.001000000047
HybridAdamSDG,MLCNN,3,,20,4.130264521,0.9750546813,0.9404553175,0.07285221666,0.1941222101,0.001000000047
HybridAdamSDG,MLCNN,3,,21,4.174060345,0.9735229611,0.951838851,0.07003002614,0.1719388217,0.001000000047
HybridAdamSDG,MLCNN,3,,22,4.170090914,0.9763675928,0.9649737477,0.06791887432,0.1390169561,0.001000000047
HybridAdamSDG,MLCNN,3,,23,4.137557268,0.9752735496,0.9605954289,0.07381893694,0.1345751733,0.001000000047
HybridAdamSDG,MLCNN,3,,24,4.113716125,0.9796499014,0.9684763551,0.05931686237,0.1328885704,0.001000000047
HybridAdamSDG,MLCNN,3,,25,4.15559864,0.9824945331,0.9483362436,0.05118240416,0.1737030596,0.001000000047
HybridAdamSDG,MLCNN,3,,26,4.169664383,0.9811816216,0.9535902143,0.06147425622,0.1550977975,0.001000000047
HybridAdamSDG,MLCNN,3,,27,4.123061419,0.9789934158,0.9492118955,0.05982203409,0.2273808122,0.001000000047
HybridAdamSDG,MLCNN,3,,28,4.136902809,0.9846827388,0.9562171698,0.0457610935,0.1859952509,0.001000000047
HybridAdamSDG,MLCNN,3,,29,4.122213364,0.9822757244,0.9658493996,0.05838194489,0.1211187765,0.001000000047
HybridAdamSDG,MLCNN,3,,30,4.134757757,0.9851203561,0.9658493996,0.04307931289,0.1291532665,0.001000000047
HybridAdamSDG,MLCNN,4,,1,17.03828764,0.7120350003,0.2775831819,0.7643971443,10.03317547,0.001000000047
HybridAdamSDG,MLCNN,4,,2,4.110908031,0.8144420385,0.7898423672,0.5130510926,0.5406274796,0.001000000047
HybridAdamSDG,MLCNN,4,,3,4.168434381,0.8319475055,0.8091068268,0.4490444362,0.4662151635,0.001000000047
HybridAdamSDG,MLCNN,4,,4,4.213937759,0.8741794229,0.8458844423,0.3567417264,0.3704647422,0.001000000047
HybridAdamSDG,MLCNN,4,,5,4.138989449,0.8862144351,0.9028021097,0.3098259568,0.2915218771,0.001000000047
HybridAdamSDG,MLCNN,4,,6,4.189339399,0.9006564617,0.8651488423,0.2684327662,0.3665382564,0.001000000047
HybridAdamSDG,MLCNN,4,,7,4.148715019,0.9168490171,0.8590192795,0.2337138653,0.4434036911,0.001000000047
HybridAdamSDG,MLCNN,4,,8,4.291179895,0.9234135747,0.9308230877,0.2241219282,0.1942451745,0.001000000047
HybridAdamSDG,MLCNN,4,,9,4.319691658,0.9365426898,0.9246935248,0.191944629,0.1990459859,0.001000000047
HybridAdamSDG,MLCNN,4,,10,4.255264282,0.9415754676,0.929071784,0.1667348295,0.214926973,0.001000000047
HybridAdamSDG,MLCNN,4,,11,4.16633153,0.949234128,0.9369527102,0.1441218555,0.1881479919,0.001000000047
HybridAdamSDG,MLCNN,4,,12,4.150713444,0.9507658482,0.932574451,0.1395193189,0.2321098894,0.001000000047
HybridAdamSDG,MLCNN,4,,13,4.153962374,0.9538293481,0.937828362,0.1275697052,0.2021586895,0.001000000047
HybridAdamSDG,MLCNN,4,,14,4.165836573,0.9623632431,0.9430823326,0.1132614017,0.1928332001,0.001000000047
HybridAdamSDG,MLCNN,4,,15,4.223196268,0.9619256258,0.9474605918,0.1060998961,0.1718498617,0.001000000047
HybridAdamSDG,MLCNN,4,,16,4.187942266,0.971334815,0.9544658661,0.07938343287,0.1314019263,0.001000000047
HybridAdamSDG,MLCNN,4,,17,4.126082182,0.9665207863,0.9299474359,0.09202229977,0.236899361,0.001000000047
HybridAdamSDG,MLCNN,4,,18,4.281973839,0.9748358727,0.9509631991,0.07274581492,0.1676508039,0.001000000047
HybridAdamSDG,MLCNN,4,,19,4.132124186,0.971991241,0.9553415179,0.08097726852,0.167530939,0.001000000047
HybridAdamSDG,MLCNN,4,,20,4.137786865,0.9829321504,0.9500875473,0.04994535446,0.1836626232,0.001000000047
HybridAdamSDG,MLCNN,4,,21,4.197676182,0.980525136,0.9562171698,0.05910217762,0.1829007566,0.001000000047
HybridAdamSDG,MLCNN,4,,22,4.196995258,0.9811816216,0.9527145624,0.06677562743,0.2142290324,0.001000000047
HybridAdamSDG,MLCNN,4,,23,4.15981555,0.9757111669,0.9422066808,0.07498175651,0.1953693926,0.001000000047
HybridAdamSDG,MLCNN,4,,24,4.130192041,0.9814004302,0.9404553175,0.05386836082,0.2474512458,0.001000000047
HybridAdamSDG,MLCNN,4,,25,4.168830156,0.9842450619,0.9395796657,0.05323406681,0.2353790849,0.001000000047
HybridAdamSDG,MLCNN,4,,26,4.158073425,0.9822757244,0.9404553175,0.05297083035,0.2400241494,0.001000000047
HybridAdamSDG,MLCNN,4,,27,4.132561684,0.9827133417,0.9483362436,0.05350508541,0.1785205156,0.001000000047
HybridAdamSDG,MLCNN,4,,28,4.119488001,0.9875273705,0.9176882505,0.0400438644,0.3110416532,0.001000000047
HybridAdamSDG,MLCNN,4,,29,4.179112911,0.9879649878,0.9474605918,0.04015644267,0.2285563201,0.001000000047
HybridAdamSDG,MLCNN,4,,30,4.155041218,0.9866520762,0.9562171698,0.03712496161,0.1735305339,0.001000000047
HybridAdamSDG,MLCNN,5,,1,17.1626637,0.7431071997,0.285464108,0.6967668533,2.961639881,0.001000000047
HybridAdamSDG,MLCNN,5,,2,4.195094585,0.8288840055,0.8441330791,0.4749404192,0.4337462783,0.001000000047
HybridAdamSDG,MLCNN,5,,3,4.167939186,0.8579868674,0.8677758574,0.3963911831,0.330493629,0.001000000047
HybridAdamSDG,MLCNN,5,,4,4.176062107,0.8842450976,0.8721541166,0.3292321861,0.3131310046,0.001000000047
HybridAdamSDG,MLCNN,5,,5,4.172021627,0.9019693732,0.8896672726,0.291698575,0.2675526142,0.001000000047
HybridAdamSDG,MLCNN,5,,6,4.221621752,0.9223194718,0.9203152657,0.231580317,0.2522681952,0.001000000047
HybridAdamSDG,MLCNN,5,,7,4.150248051,0.9312910438,0.932574451,0.2111252248,0.1988986284,0.001000000047
HybridAdamSDG,MLCNN,5,,8,4.114376307,0.9315098524,0.9404553175,0.1892718822,0.1963226199,0.001000000047
HybridAdamSDG,MLCNN,5,,9,4.142864466,0.9446389675,0.8931698799,0.1669758558,0.2988914549,0.001000000047
HybridAdamSDG,MLCNN,5,,10,4.170599937,0.949234128,0.9369527102,0.1443161666,0.1995005906,0.001000000047
HybridAdamSDG,MLCNN,5,,11,4.132388592,0.9562363029,0.9001751542,0.1313276887,0.2978895009,0.001000000047
HybridAdamSDG,MLCNN,5,,12,4.123938322,0.9630196691,0.937828362,0.110927023,0.1913653165,0.001000000047
HybridAdamSDG,MLCNN,5,,13,4.14000988,0.9575492144,0.9141856432,0.1257411093,0.2703508139,0.001000000047
HybridAdamSDG,MLCNN,5,,14,4.178151369,0.9689278007,0.8887916207,0.09486347437,0.3886375129,0.001000000047
HybridAdamSDG,MLCNN,5,,15,4.141180754,0.9724288583,0.9500875473,0.08685034513,0.1705775112,0.001000000047
HybridAdamSDG,MLCNN,5,,16,4.151176691,0.9667395949,0.9387040138,0.09712563455,0.1952494085,0.001000000047
HybridAdamSDG,MLCNN,5,,17,4.177350044,0.9673960805,0.9509631991,0.09440279007,0.1754445881,0.001000000047
HybridAdamSDG,MLCNN,5,,18,4.127988815,0.9768052697,0.9422066808,0.06634347141,0.1771584451,0.001000000047
HybridAdamSDG,MLCNN,5,,19,4.120619297,0.9778993726,0.8791593909,0.06587004662,0.3831266165,0.001000000047
HybridAdamSDG,MLCNN,5,,20,4.148281574,0.97986871,0.9527145624,0.06677760929,0.1710116118,0.001000000047
HybridAdamSDG,MLCNN,5,,21,4.168259621,0.9752735496,0.9273204803,0.0728821978,0.2839498818,0.001000000047
HybridAdamSDG,MLCNN,5,,22,4.131367683,0.9829321504,0.9535902143,0.05688310415,0.1588213146,0.001000000047
HybridAdamSDG,MLCNN,5,,23,4.133932829,0.9811816216,0.9159369469,0.05712942034,0.2818786204,0.001000000047
HybridAdamSDG,MLCNN,5,,24,4.172647953,0.9787746072,0.8572679758,0.05884275958,0.4470427334,0.001000000047
HybridAdamSDG,MLCNN,5,,25,4.158514977,0.9796499014,0.9343257546,0.06297970563,0.2363421023,0.001000000047
HybridAdamSDG,MLCNN,5,,26,4.140788555,0.9818380475,0.9597197771,0.05652108416,0.1539153159,0.001000000047
HybridAdamSDG,MLCNN,5,,27,4.136671066,0.9849015474,0.9500875473,0.04243478924,0.1923185289,0.001000000047
HybridAdamSDG,MLCNN,5,,28,4.224456549,0.9833698273,0.932574451,0.05347074941,0.2272475213,0.001000000047
HybridAdamSDG,MLCNN,5,,29,4.125792742,0.9862144589,0.9588441253,0.04232660308,0.16895926,0.001000000047
HybridAdamSDG,MLCNN,5,,30,4.133606195,0.9840262532,0.932574451,0.04547153041,0.2761205733,0.001000000047
HybridAdamSDG,FEDERATED CNN,1,1,1,20.74511099,0.366579175,,1.857567072,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,1,2,6.108303547,0.4829396307,,1.393896818,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,1,3,5.922872305,0.5223097205,,1.267261744,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,1,4,5.917477131,0.581802249,,1.189141393,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,1,5,5.848236799,0.580927372,,1.166790724,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,1,6,6.025139093,0.601924777,,1.051175952,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,1,18.78586197,0.343832016,,1.990064383,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,2,5.804623365,0.4523184597,,1.513617992,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,3,5.933466434,0.520559907,,1.3562572,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,4,6.050512791,0.5450568795,,1.260774374,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,5,5.713191509,0.57305336,,1.203893423,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,2,6,5.981400013,0.596675396,,1.1324718,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,1,22.47412419,0.3161120713,,2.065891266,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,2,5.977916479,0.4211908877,,1.632221341,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,3,5.636220932,0.4824868739,,1.469954491,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,4,5.806989431,0.5026269555,,1.331291199,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,5,5.821586609,0.5490368009,,1.240801692,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,3,6,5.742703438,0.5560420156,,1.20294559,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,1,19.78845,0.295096308,,2.122546434,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,2,5.960970163,0.4352014065,,1.558098793,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,3,5.850181341,0.5017513037,,1.427003741,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,4,5.8753438,0.5253940225,,1.320711255,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,5,5.641666889,0.55341506,,1.150884628,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,4,6,5.990070105,0.5691769123,,1.17348206,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,1,19.56703711,0.3064798713,,2.14284873,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,2,6.175461531,0.4098073542,,1.721965551,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,3,6.068121195,0.4500875771,,1.568787098,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,4,5.879503965,0.4947460592,,1.416971326,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,5,6.047477484,0.522767067,,1.350292325,,1.56E-05
HybridAdamSDG,FEDERATED CNN,1,5,6,6.100822687,0.5262696743,,1.287995696,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,1,19.39379072,0.5905511975,,1.144936204,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,2,6.127201557,0.596675396,,1.096655965,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,3,6.145752192,0.6150481105,,1.050448656,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,4,5.928647757,0.608923912,,1.107701898,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,5,6.108478069,0.6062992215,,1.045893908,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,1,6,5.927415609,0.635170579,,1.045995593,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,1,19.34305167,0.558180213,,1.20741725,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,2,6.115021467,0.5783027411,,1.156137347,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,3,5.912820101,0.5844269395,,1.142893672,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,4,6.20631361,0.6054243445,,1.089530349,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,5,6.181513309,0.595800519,,1.094828486,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,2,6,5.780884743,0.6316710114,,1.044229031,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,1,19.71052837,0.5823117495,,1.173250556,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,2,5.876505136,0.5858143568,,1.172617435,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,3,6.053182125,0.5928196311,,1.134333849,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,4,5.823530197,0.5936952829,,1.119082689,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,5,5.664542198,0.5963222384,,1.066249371,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,3,6,6.264645815,0.6260945797,,1.048177242,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,1,19.78441286,0.5683012009,,1.183106422,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,2,5.807139158,0.5726795197,,1.164572358,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,3,6.108232975,0.5919439793,,1.141030431,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,4,5.698256254,0.5954465866,,1.098670006,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,5,6.062763929,0.6278458834,,1.019556642,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,4,6,6.200586319,0.6217162609,,1.008330941,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,1,19.65345812,0.5420315266,,1.248878598,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,2,6.07132411,0.5963222384,,1.157735586,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,3,5.906868458,0.6024518609,,1.121409893,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,4,6.186526299,0.598949194,,1.161473036,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,5,6.034661055,0.6155866981,,1.090067387,,1.56E-05
HybridAdamSDG,FEDERATED CNN,2,5,6,6.025581121,0.6085814238,,1.042564154,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,1,19.90581369,0.6517935395,,0.9699569345,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,2,6.074372768,0.6316710114,,0.9514450431,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,3,6.180568457,0.664916873,,0.9197466373,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,4,6.164845467,0.6439195275,,0.9580712318,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,5,6.077190876,0.6815398335,,0.8946143389,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,1,6,6.01794076,0.6736658216,,0.9224441051,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,1,20.09742236,0.635170579,,1.051970482,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,2,6.116303682,0.642169714,,1.046956301,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,3,6.034573555,0.635170579,,0.9845435023,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,4,5.957174063,0.643044591,,0.9679961205,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,5,5.758087397,0.6745406985,,0.912730813,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,2,6,6.003324509,0.6517935395,,0.9389761686,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,1,20.38695931,0.6208406091,,1.056111574,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,2,6.09388876,0.6374781132,,1.008764148,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,3,5.942851782,0.6217162609,,1.032632947,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,4,5.711333275,0.6479859948,,0.9018359184,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,5,5.750690699,0.6479859948,,0.956092,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,3,6,6.022033453,0.6619964838,,0.953826189,,1.56E-05
HybridAdamSDG,FEDERATED CNN,3,4,1,20.74701977,0.6199649572,,1.040291071,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,4,2,6.033245564,0.6366024613,,0.9965662956,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,4,3,5.85033083,0.6348511577,,1.009514809,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,4,4,5.900636196,0.6392294168,,0.9847078323,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,4,5,5.989454031,0.638353765,,0.9955069423,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,4,6,5.761437893,0.6707530618,,0.8899598122,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,1,20.88063931,0.6147110462,,1.125427008,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,2,5.725672007,0.6366024613,,1.014647007,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,3,5.850435972,0.6418563724,,1.003217936,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,4,6.047329903,0.6366024613,,1.003894329,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,5,6.18641901,0.6366024613,,1.009793162,,7.81E-06
HybridAdamSDG,FEDERATED CNN,3,5,6,6.262183428,0.6147110462,,1.070339918,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,1,19.91987014,0.6526684165,,0.9399222732,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,2,5.866154909,0.650043726,,0.9326630831,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,3,5.947977066,0.664916873,,0.969030261,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,4,6.125460148,0.6736658216,,0.8924488425,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,5,5.534860611,0.6535432935,,0.9242899418,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,1,6,5.953972101,0.6517935395,,0.927775383,,3.91E-06
HybridAdamSDG,FEDERATED CNN,4,2,1,19.66738653,0.657042861,,0.9548322558,,1.95E-06
HybridAdamSDG,FEDERATED CNN,4,2,2,5.959163427,0.6307961345,,1.001046777,,1.95E-06
HybridAdamSDG,FEDERATED CNN,4,2,3,6.103717804,0.6675415635,,0.9581030607,,1.95E-06
HybridAdamSDG,FEDERATED CNN,4,2,4,5.933535576,0.6614173055,,0.94651407,,9.77E-07
HybridAdamSDG,FEDERATED CNN,4,2,5,6.117795229,0.6509186625,,0.9297514558,,9.77E-07
